Name,Location,Year,Kilometers_Driven,Owner_Type,Engine_CC,Power_bhp,Seats,Selling_Price_Lakh,Mileage_kmpl,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Kms_per_Year,Is_Luxury,Price_per_bhp
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,First,1198,86.7,5.0,9.31,17.8,True,True,6,2762.17,False,0.11
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,First,1799,130.0,5.0,3.0,12.9,True,False,17,8978.41,False,0.02
Hyundai i20 Magna 1.2,Bangalore,2015,53000,First,1197,81.83,5.0,5.5,18.6,True,True,10,5300.0,False,0.07
Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,First,1582,126.2,5.0,13.3,19.67,False,True,8,6266.12,False,0.11
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,First,1968,174.33,5.0,23.0,15.73,False,False,12,5309.67,True,0.13
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,First,796,47.3,5.0,3.35,24.7,True,True,7,1571.43,False,0.07
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Third,1995,177.0,5.0,10.0,15.06,False,False,13,8846.15,True,0.06
Hyundai i10 Magna,Delhi,2013,63265,First,1197,78.9,5.0,2.95,20.36,True,True,12,5272.08,False,0.04
Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,First,1498,108.62,5.0,6.75,21.66,False,True,9,2222.22,False,0.06
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Third,1198,73.9,5.0,2.44,16.47,True,True,15,5266.67,False,0.03
Maruti Ciaz VXi Plus,Mumbai,2015,41000,First,1373,91.1,5.0,5.85,20.73,True,True,10,4100.0,False,0.06
Volkswagen Polo GT TSI,Kochi,2015,26323,First,1197,103.5,5.0,7.4,17.21,True,False,10,2632.3,False,0.07
Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,First,1120,71.0,5.0,3.8,24.4,False,True,9,8444.44,False,0.05
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,First,1799,130.0,5.0,3.8,13.5,True,True,17,4116.0,False,0.03
Honda City ZX GXi,Kolkata,2008,69000,First,1497,78.0,5.0,2.7,17.7,True,True,17,4058.82,False,0.03
Mahindra Bolero ZLX,Jaipur,2016,65000,First,2523,62.1,7.0,7.21,15.96,False,True,9,7222.22,False,0.12
Honda City i VTEC V,Hyderabad,2016,29512,First,1497,117.3,5.0,7.9,17.4,True,True,9,3279.11,False,0.07
Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,First,1186,73.97,5.0,4.2,25.4,False,True,8,6375.0,False,0.06
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,First,1461,108.45,5.0,5.75,19.01,False,True,11,5273.0,False,0.05
Maruti A-Star AT VXI,Hyderabad,2013,56500,First,998,66.1,5.0,3.45,16.98,True,False,12,4708.33,False,0.05
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,First,1968,174.33,5.0,25.75,17.11,False,False,11,2642.09,True,0.15
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,First,2179,140.0,7.0,16.59,16.0,False,True,7,6687.29,False,0.12
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,First,1198,74.96,5.0,4.69,18.06,True,True,11,2899.73,False,0.06
BMW 3 Series 320d,Mumbai,2009,52100,Second,1995,170.0,5.0,7.5,13.2,False,False,16,3256.25,True,0.04
Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,First,2393,147.8,7.0,16.5,13.68,False,True,9,8111.11,False,0.11
Honda City 1.5 S MT,Kolkata,2009,31423,First,1497,118.0,5.0,1.99,17.0,True,True,16,1963.94,False,0.02
Maruti Swift VDI,Chennai,2014,75180,First,1248,74.0,5.0,5.25,22.9,False,True,11,6834.55,False,0.07
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Second,1461,108.45,5.0,5.4,19.64,False,True,12,6250.0,False,0.05
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,First,1198,74.0,5.0,3.9,16.47,True,True,11,1363.64,False,0.05
Hyundai i20 Active 1.2 S,Mumbai,2015,12000,First,1197,81.86,5.0,5.8,17.19,True,True,10,1200.0,False,0.07
BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,First,1995,190.0,5.0,30.5,18.12,False,False,11,2909.09,True,0.16
Maruti Swift Dzire LDI,Hyderabad,2017,44504,First,1248,74.0,5.0,5.6,23.4,False,True,8,5563.0,False,0.08
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,First,2987,165.0,5.0,23.0,0.0,False,False,13,5076.92,True,0.14
Maruti Swift LDI,Jaipur,2015,39437,First,1248,74.0,5.0,5.15,28.4,False,True,10,3943.7,False,0.07
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,First,1582,126.2,5.0,9.48,19.08,False,False,8,4616.38,False,0.08
Tata Nano XTA,Bangalore,2016,17800,Second,624,37.48,4.0,2.38,21.9,True,False,9,1977.78,False,0.06
Maruti Swift Dzire LXi,Hyderabad,2009,71346,First,1298,85.8,5.0,3.8,17.5,True,True,16,4459.12,False,0.04
Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Second,1197,81.83,5.0,5.5,18.6,True,True,10,4500.0,False,0.07
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,First,1197,80.0,5.0,3.55,17.0,True,True,15,5677.0,False,0.04
Maruti Ciaz ZXi,Mumbai,2015,48823,First,1373,91.1,5.0,6.35,20.73,True,True,10,4882.3,False,0.07
Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,First,2179,187.7,5.0,36.0,12.7,False,False,10,3700.0,True,0.19
Tata Indigo LX BSII,Hyderabad,2005,92000,Second,1405,70.0,5.0,1.1,16.1,False,True,20,4600.0,False,0.02
Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,First,1193,88.7,5.0,3.7,17.57,True,True,11,3272.73,False,0.04
Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,First,1997,140.0,7.0,13.5,16.0,False,True,9,2729.89,False,0.1
Honda Accord 2.4 AT,Mumbai,2008,95000,Third,2354,177.6,5.0,2.85,11.7,True,False,17,5588.24,False,0.02
Tata Nano Twist XT,Coimbatore,2015,25811,Second,624,37.5,4.0,2.13,25.4,True,True,10,2581.1,False,0.06
Hyundai Elantra CRDi S,Ahmedabad,2015,65000,First,1582,126.2,5.0,7.75,22.7,False,True,10,6500.0,False,0.06
Tata Indica V2 eLS,Chennai,2017,100400,First,1396,69.0,5.0,2.85,25.0,False,True,8,12550.0,False,0.04
Honda Amaze S i-Dtech,Jaipur,2014,76414,First,1498,98.6,5.0,4.95,25.8,False,True,11,6946.73,False,0.05
Mahindra XUV500 W8 2WD,Kochi,2012,82103,First,2179,140.0,7.0,6.2,15.1,False,True,13,6315.62,False,0.04
BMW X3 xDrive 20d Expedition,Pune,2013,98000,First,1995,190.0,5.0,17.5,18.56,False,False,12,8166.67,True,0.09
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,1197,81.86,5.0,2.25,18.9,True,True,15,3016.8,False,0.03
Maruti Baleno Zeta 1.2,Delhi,2017,10300,First,1197,83.1,5.0,6.75,21.4,True,True,8,1287.5,False,0.08
Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,First,1582,126.2,5.0,9.73,19.08,False,False,9,4669.33,False,0.08
Maruti Ertiga VDI,Kochi,2018,51236,First,1248,88.5,7.0,8.49,25.47,False,True,7,7319.43,False,0.1
Mini Cooper S Carbon Edition,Mumbai,2013,52000,First,1598,181.0,4.0,25.0,13.6,True,False,12,4333.33,False,0.14
Maruti Ritz ZDi,Coimbatore,2015,42894,First,1248,73.94,5.0,5.59,23.2,False,True,10,4289.4,False,0.08
Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,First,1896,106.0,5.0,4.8,15.6,False,False,14,4857.14,False,0.05
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,First,1498,89.84,5.0,5.45,22.7,False,True,11,6272.73,False,0.06
Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,First,1197,81.83,5.0,6.5,18.6,True,True,8,1250.0,False,0.08
Honda Brio E MT,Chennai,2015,16000,First,1198,86.8,5.0,4.35,19.4,True,True,10,1600.0,False,0.05
Honda Amaze S i-Dtech,Kolkata,2013,46992,First,1498,98.6,5.0,3.75,25.8,False,True,12,3916.0,False,0.04
BMW 5 Series 2003-2012 520d,Pune,2010,170000,Third,1995,177.0,5.0,12.0,18.48,False,False,15,11333.33,True,0.07
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,2967,241.4,7.0,32.0,12.07,False,False,11,5272.73,True,0.13
Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Second,1120,70.0,5.0,4.0,24.0,False,True,10,5000.0,False,0.06
Nissan Micra Diesel XV,Kolkata,2011,39010,First,1461,63.1,5.0,2.6,23.08,False,True,14,2786.43,False,0.04
Hyundai Grand i10 Sportz,Jaipur,2016,26946,First,1197,82.0,5.0,4.45,18.9,True,True,9,2994.0,False,0.05
Hyundai EON Era,Pune,2015,28700,First,814,55.2,5.0,2.6,21.1,True,True,10,2870.0,False,0.05
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,First,1796,186.0,5.0,16.0,11.74,True,False,14,4285.71,True,0.09
Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,2179,187.7,5.0,32.5,12.7,False,False,11,3545.36,True,0.17
Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,First,2696,184.0,7.0,13.85,11.18,False,False,9,4333.33,False,0.08
Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,First,1373,91.1,5.0,8.76,20.73,True,True,7,1112.0,False,0.1
Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,First,3498,272.0,7.0,23.68,11.8,True,False,11,4155.45,True,0.09
Maruti Dzire AMT VXI,Chennai,2017,42000,First,1197,81.8,5.0,5.5,22.0,True,False,8,5250.0,False,0.07
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Second,4367,335.3,5.0,65.81,11.49,False,False,12,6332.92,True,0.2
Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,First,1461,108.45,5.0,4.99,19.01,False,True,12,4750.0,False,0.05
Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,1582,126.32,5.0,5.7,22.32,False,True,12,7112.5,False,0.05
Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,1798,138.03,5.0,11.99,14.28,True,False,9,9191.67,False,0.09
BMW 3 Series Sport,Mumbai,2016,19000,Second,1995,190.0,5.0,29.99,21.76,False,False,9,2111.11,True,0.16
Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,First,1499,110.4,5.0,9.5,18.88,True,True,7,1985.71,False,0.09
Maruti Swift VDI BSIV,Hyderabad,2014,108000,First,1248,74.0,5.0,5.5,25.2,False,True,11,9818.18,False,0.07
Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,First,2199,194.3,7.0,23.0,11.72,False,False,9,4000.0,False,0.12
Tata Indica V2 DLS,Hyderabad,2013,62188,First,1396,53.5,5.0,2.95,17.2,False,True,12,5182.33,False,0.06
Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,First,1120,70.0,5.0,4.9,24.0,False,True,10,5839.7,False,0.07
Maruti Wagon R VXI AMT,Delhi,2016,30000,First,998,67.0,5.0,4.25,22.5,True,False,9,3333.33,False,0.06
Mahindra XUV500 W10 2WD,Kochi,2018,29907,First,2179,140.0,7.0,16.36,16.0,False,True,7,4272.43,False,0.12
Audi A4 2.0 TDI,Kolkata,2009,46000,First,1968,147.51,5.0,9.95,16.55,False,False,16,2875.0,True,0.07
Volkswagen Vento Diesel Highline,Bangalore,2012,65000,First,1598,103.6,5.0,5.5,20.54,False,True,13,5000.0,False,0.05
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,1248,88.5,5.0,8.25,24.3,False,True,9,2444.44,False,0.09
Maruti Zen LX,Chennai,2002,99024,First,993,60.0,5.0,0.95,17.3,True,True,23,4305.39,False,0.02
Hyundai i10 Era,Kochi,2016,34952,First,1086,68.05,5.0,4.01,19.81,True,True,9,3883.56,False,0.06
Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,1199,88.7,5.0,8.2,17.5,True,True,6,2318.83,False,0.09
Honda City i DTEC VX,Chennai,2014,71000,Second,1498,98.6,5.0,6.2,25.1,False,True,11,6454.55,False,0.06
Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,First,2982,169.0,7.0,16.75,11.5,False,False,13,7461.54,False,0.1
Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,First,2179,140.0,7.0,16.5,16.0,False,False,8,2625.0,False,0.12
Ford Figo Diesel ZXI,Kolkata,2012,110438,First,1399,68.05,5.0,3.5,20.0,False,True,13,8495.23,False,0.05
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Second,1199,88.7,5.0,5.43,19.0,True,False,8,8313.38,False,0.06
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,3198,197.0,7.0,30.35,10.91,False,False,8,6831.25,False,0.15
Nissan Sunny XL CVT,Hyderabad,2014,32000,First,1498,99.6,5.0,7.99,17.97,True,False,11,2909.09,False,0.08
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,First,1896,66.0,5.0,3.59,18.7,False,True,14,5384.14,False,0.05
Chevrolet Beat Diesel LT,Chennai,2012,82697,First,936,57.6,5.0,1.9,25.44,False,True,13,6361.31,False,0.03
Toyota Camry W2 (AT),Chennai,2009,135000,First,2362,164.7,5.0,4.7,12.1,True,False,16,8437.5,False,0.03
Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,First,1461,108.45,5.0,7.25,19.01,False,True,13,11461.54,False,0.07
Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,2143,136.0,5.0,24.46,17.9,False,False,9,2912.44,True,0.18
Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,1193,88.7,5.0,3.9,17.57,True,True,11,2136.36,False,0.04
Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,1197,80.0,5.0,5.15,18.5,True,True,12,4677.25,False,0.06
Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,1197,81.8,5.0,3.65,21.5,True,False,10,2600.0,False,0.04
Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,1186,73.97,5.0,5.0,25.4,False,True,9,2888.89,False,0.07
Honda City 1.5 S MT,Kolkata,2009,42000,First,1497,118.0,5.0,2.3,17.0,True,True,16,2625.0,False,0.02
Hyundai Accent GLE,Pune,2001,130000,Second,1495,94.0,5.0,0.75,13.2,True,True,24,5416.67,False,0.01
Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,1599,103.2,5.0,1.85,13.9,True,True,16,8571.75,False,0.02
Ford Figo Petrol ZXI,Kolkata,2010,114703,First,1196,70.0,5.0,1.8,15.6,True,True,15,7646.87,False,0.03
Honda Amaze S i-Dtech,Kochi,2014,97439,First,1498,98.6,5.0,4.41,25.8,False,True,11,8858.09,False,0.04
Maruti Wagon R LX BSII,Chennai,2006,40000,First,998,67.1,5.0,2.0,18.9,True,True,19,2105.26,False,0.03
Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,2987,258.0,5.0,31.75,13.0,False,False,11,2545.45,True,0.12
Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,1968,174.33,5.0,32.0,17.68,False,False,10,3750.0,True,0.18
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,2987,282.0,5.0,21.0,13.5,False,False,15,2466.67,True,0.07
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,1248,73.9,5.0,2.75,19.3,False,True,15,5533.33,False,0.04
Toyota Corolla H2,Coimbatore,2005,79012,First,1794,125.0,5.0,2.64,13.4,True,True,20,3950.6,False,0.02
Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,2179,120.0,7.0,14.19,15.4,False,True,7,3913.57,False,0.12
Maruti Wagon R VXI,Jaipur,2017,35362,First,998,67.04,5.0,3.85,22.5,True,True,8,4420.25,False,0.06
Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,2982,168.5,7.0,15.5,13.0,False,True,11,10636.36,False,0.09
Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,1061,64.0,5.0,1.9,18.2,True,True,15,1533.33,False,0.03
Tata Nano CX,Kochi,2014,59508,First,624,37.48,4.0,1.26,25.4,True,True,11,5409.82,False,0.03
Hyundai i20 Magna,Chennai,2009,69000,Second,1197,80.0,5.0,2.4,18.5,True,True,16,4312.5,False,0.03
BMW 3 Series 320d,Bangalore,2010,58000,First,1995,190.0,5.0,11.5,22.69,False,False,15,3866.67,True,0.06
Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,2179,140.0,7.0,8.25,16.0,False,True,11,8046.45,False,0.06
Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,1598,105.0,5.0,2.75,15.8,True,True,14,4714.29,False,0.03
Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,1198,70.0,5.0,1.4,17.5,True,True,16,4062.5,False,0.02
Tata Nano Twist XT,Coimbatore,2015,30676,First,624,37.5,4.0,2.9,25.4,True,True,10,3067.6,False,0.08
Ford Figo Diesel EXI,Chennai,2011,76000,First,1399,68.0,5.0,2.4,20.0,False,True,14,5428.57,False,0.04
Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,1598,105.0,5.0,4.75,14.8,True,False,12,1968.92,False,0.05
Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,2179,187.7,5.0,44.76,12.7,False,False,7,7546.71,True,0.24
Honda City i DTEC SV,Kochi,2015,64465,First,1498,98.6,5.0,6.22,26.0,False,True,10,6446.5,False,0.06
Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,999,67.0,5.0,4.5,22.5,True,False,7,2000.0,False,0.07
Hyundai Grand i10 Asta Option,Mumbai,2015,26000,First,1197,82.0,5.0,4.25,18.9,True,True,10,2600.0,False,0.05
Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,First,1991,147.9,4.0,5.5,18.1,False,False,14,5585.93,False,0.04
Hyundai i20 1.4 Asta,Mumbai,2017,27000,First,1396,88.73,5.0,6.95,22.54,False,True,8,3375.0,False,0.08
Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,First,998,67.1,5.0,4.56,24.07,True,False,7,4559.86,False,0.07
Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,1582,126.2,5.0,13.82,20.5,False,True,9,5265.78,False,0.11
Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,1198,86.7,5.0,5.65,18.0,True,True,9,1929.11,False,0.07
Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,First,1396,88.73,5.0,6.2,21.19,False,True,9,5524.0,False,0.07
Maruti Celerio VXI,Delhi,2014,48000,First,998,67.04,5.0,3.25,23.1,True,True,11,4363.64,False,0.05
Audi A4 2.0 TDI,Kolkata,2009,46000,First,1968,147.51,5.0,8.5,16.55,False,False,16,2875.0,True,0.06
Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,First,1396,88.7,5.0,7.25,24.8,False,True,9,8777.78,False,0.08
Renault Fluence Diesel E4,Pune,2013,57000,First,1461,78.0,5.0,4.61,21.8,False,True,12,4750.0,False,0.06
Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,First,1199,74.0,5.0,5.3,16.2,True,True,9,3306.0,False,0.07
Tata Indigo LX,Ahmedabad,2012,50123,First,1405,70.0,5.0,1.9,17.0,False,True,13,3855.62,False,0.03
Hyundai i10 Sportz,Kochi,2012,57184,First,1197,78.9,5.0,3.09,20.36,True,True,13,4398.77,False,0.04
BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,Second,2993,258.0,5.0,9.5,16.46,False,False,18,4166.67,True,0.04
Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,First,1582,126.2,5.0,12.65,17.01,False,False,10,2600.0,False,0.1
Hyundai Grand i10 Magna,Delhi,2016,22129,First,1197,82.0,5.0,4.25,18.9,True,True,9,2458.78,False,0.05
Maruti Ritz VDi,Hyderabad,2011,127887,First,1248,73.9,5.0,2.95,21.1,False,True,14,9134.79,False,0.04
Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,First,2179,120.0,8.0,3.45,10.5,False,True,19,4842.11,False,0.03
Hyundai i10 Era,Hyderabad,2011,60634,First,1086,68.05,5.0,3.3,19.81,True,True,14,4331.0,False,0.05
Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,First,2179,138.1,7.0,8.0,14.0,False,True,11,8181.82,False,0.06
Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,First,1799,130.0,5.0,2.71,13.5,True,True,16,3687.5,False,0.02
Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,First,998,67.1,5.0,2.7,18.2,True,True,13,4561.0,False,0.04
Maruti Swift Dzire VDI,Mumbai,2012,80753,Second,1248,74.0,5.0,4.5,23.4,False,True,13,6211.77,False,0.06
Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Second,2982,168.5,7.0,18.75,13.0,False,True,10,4000.0,False,0.11
Maruti Swift VDI,Pune,2014,103000,Second,1248,74.0,5.0,5.25,28.4,False,True,11,9363.64,False,0.07
Maruti Dzire LDI,Pune,2017,48000,First,1248,73.75,5.0,6.0,28.4,False,True,8,6000.0,False,0.08
Hyundai Grand i10 Asta,Kolkata,2014,41000,First,1197,82.0,5.0,3.14,18.9,True,True,11,3727.27,False,0.04
Renault KWID RXL,Jaipur,2016,26000,First,799,53.3,5.0,2.55,25.17,True,True,9,2888.89,False,0.05
Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,1193,64.08,5.0,2.3,15.64,True,True,13,2307.69,False,0.04
Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,1399,68.05,5.0,5.65,20.0,False,True,11,6784.0,False,0.08
Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,First,2967,240.0,5.0,48.22,15.15,False,False,10,4787.7,False,0.2
Maruti Alto K10 VXI,Jaipur,2016,35000,First,998,67.1,5.0,3.0,24.07,True,True,9,3888.89,False,0.04
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,First,1498,103.2,5.0,7.5,20.34,False,True,10,5212.3,False,0.07
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,First,2179,120.0,8.0,2.6,10.5,False,True,20,4500.0,False,0.02
BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,First,1995,190.0,5.0,61.25,18.56,False,False,7,200.0,True,0.32
Honda City 1.5 V MT,Chennai,2009,122000,Second,1497,118.0,5.0,3.5,17.0,True,True,16,7625.0,False,0.03
Mini Cooper 3 DOOR S,Kochi,2016,21110,First,1998,189.08,4.0,28.95,17.44,True,False,9,2345.56,False,0.15
Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,First,2477,175.56,6.0,15.0,13.5,False,False,10,7800.0,False,0.09
Maruti Swift Dzire VDi,Jaipur,2012,72000,First,1248,73.9,5.0,4.25,19.3,False,True,13,5538.46,False,0.06
Bentley Continental Flying Spur,Hyderabad,2006,48000,First,5998,552.0,4.0,59.0,8.6,True,False,19,2526.32,False,0.11
Maruti Ertiga VDI,Pune,2013,43486,First,1248,88.76,7.0,6.6,20.77,False,True,12,3623.83,False,0.07
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,Second,2494,102.0,7.0,5.2,12.8,False,True,18,11055.56,False,0.05
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,First,1796,178.0,5.0,10.0,11.7,True,True,15,2266.67,True,0.06
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,First,2143,167.62,5.0,35.0,14.84,False,False,9,4216.0,True,0.21
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,First,1498,89.84,5.0,8.75,22.7,False,True,8,3750.0,False,0.1
Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,First,1197,78.9,5.0,4.57,17.71,True,True,10,6400.5,False,0.06
Hyundai i10 Magna 1.2,Delhi,2012,62000,First,1197,78.9,5.0,2.5,20.36,True,True,13,4769.23,False,0.03
Land Rover Freelander 2 SE,Kochi,2014,59885,First,2179,147.51,5.0,20.11,12.39,False,False,11,5444.09,True,0.14
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,First,2494,102.0,8.0,7.8,12.8,False,True,14,10319.36,False,0.08
Hyundai i20 1.2 Magna,Coimbatore,2011,63991,First,1197,80.0,5.0,3.61,18.5,True,True,14,4570.79,False,0.05
Nissan Micra XV CVT,Mumbai,2015,34895,First,1198,75.94,5.0,4.6,19.15,True,False,10,3489.5,False,0.06
BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,First,2993,308.43,5.0,85.0,15.87,False,False,10,9700.3,True,0.28
Honda City 1.5 V AT,Kolkata,2015,45000,First,1497,118.0,5.0,5.25,16.8,True,False,10,4500.0,False,0.04
Honda Amaze E i-Dtech,Delhi,2013,45000,Second,1498,98.6,5.0,3.3,25.8,False,True,12,3750.0,False,0.03
Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Second,2982,171.0,7.0,17.75,11.5,False,True,12,8333.33,False,0.1
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,First,2179,187.7,5.0,35.0,12.97,False,False,9,7777.78,True,0.19
Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,First,1582,126.2,5.0,13.39,19.67,False,True,9,4113.67,False,0.11
Chevrolet Beat Diesel LT,Chennai,2012,81000,First,936,56.3,5.0,2.5,25.44,False,True,13,6230.77,False,0.04
Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,First,2755,171.5,7.0,18.36,11.36,False,False,8,2598.62,False,0.11
Maruti Swift Dzire VDI,Jaipur,2015,68310,First,1248,74.0,5.0,5.95,23.4,False,True,10,6831.0,False,0.08
Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Second,1582,126.2,5.0,11.0,19.67,False,True,10,4725.0,False,0.09
Land Rover Range Rover Sport SE,Delhi,2014,47000,Second,2993,255.0,5.0,64.75,12.65,False,False,11,4272.73,True,0.25
Honda Amaze VX i-DTEC,Hyderabad,2017,128000,First,1498,98.6,5.0,6.3,25.8,False,True,8,16000.0,False,0.06
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,First,1591,121.3,5.0,11.94,15.29,True,True,8,2212.75,False,0.1
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,First,1197,103.5,5.0,5.95,18.19,True,False,11,3180.64,False,0.06
Honda City i DTec VX,Ahmedabad,2017,37000,First,1498,98.6,5.0,11.0,26.0,False,True,8,4625.0,False,0.11
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,First,1591,121.3,5.0,12.53,15.29,True,True,8,4783.88,False,0.1
Ford Figo Diesel Titanium,Bangalore,2012,32510,Second,1399,68.0,5.0,3.75,20.0,False,True,13,2500.77,False,0.06
BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,First,2993,258.0,5.0,27.0,14.69,False,False,11,8000.0,True,0.1
